time,price day ahead,price actual
2016-11-30 05:00:00+01:00,44.66,50.22
2016-11-30 06:00:00+01:00,46.67,52.7
2016-11-30 07:00:00+01:00,58.23,63.09
2016-11-30 08:00:00+01:00,62.48,68.32
2016-11-30 09:00:00+01:00,61.88,67.66
2016-11-30 10:00:00+01:00,61.32,67.01
2016-11-30 11:00:00+01:00,59.58,65.34
2016-11-30 12:00:00+01:00,59.46,65.44
2016-11-30 13:00:00+01:00,59.58,65.74
2016-11-30 14:00:00+01:00,58.26,64.45
2016-11-30 15:00:00+01:00,58.9,64.74
2016-11-30 16:00:00+01:00,59.52,65.71
2016-11-30 17:00:00+01:00,61.79,68.64
2016-11-30 18:00:00+01:00,66.69,74.13
2016-11-30 19:00:00+01:00,68.33,75.32
2016-11-30 20:00:00+01:00,68.55,75.39
2016-11-30 21:00:00+01:00,66.89,73.96
2016-11-30 22:00:00+01:00,61.03,67.08
2016-11-30 23:00:00+01:00,57.71,64.29
2016-12-01 00:00:00+01:00,21.51,63.26
2016-12-01 01:00:00+01:00,15.0,60.16
2016-12-01 02:00:00+01:00,8.5,56.48
2016-12-01 03:00:00+01:00,8.5,55.26
2016-12-01 04:00:00+01:00,9.8,55.31
2016-12-01 05:00:00+01:00,16.0,58.71
2016-12-01 06:00:00+01:00,24.38,63.01
2016-12-01 07:00:00+01:00,35.92,68.98
2016-12-01 08:00:00+01:00,40.5,74.22
2016-12-01 09:00:00+01:00,42.0,72.41
2016-12-01 10:00:00+01:00,41.75,74.9
2016-12-01 11:00:00+01:00,40.0,74.67
2016-12-01 12:00:00+01:00,35.7,75.45
2016-12-01 13:00:00+01:00,35.64,74.4
2016-12-01 14:00:00+01:00,32.4,74.86
2016-12-01 15:00:00+01:00,33.0,74.48
2016-12-01 16:00:00+01:00,36.08,74.63
2016-12-01 17:00:00+01:00,41.94,75.24
2016-12-01 18:00:00+01:00,54.99,80.87
2016-12-01 19:00:00+01:00,63.29,81.17
2016-12-01 20:00:00+01:00,65.13,80.97
2016-12-01 21:00:00+01:00,63.29,78.91
2016-12-01 22:00:00+01:00,53.8,75.67
2016-12-01 23:00:00+01:00,42.0,74.38
2016-12-02 00:00:00+01:00,22.81,74.36
2016-12-02 01:00:00+01:00,21.59,71.91
2016-12-02 02:00:00+01:00,20.0,67.7
2016-12-02 03:00:00+01:00,19.1,61.39
2016-12-02 04:00:00+01:00,15.98,60.4
2016-12-02 05:00:00+01:00,16.5,66.07
2016-12-02 06:00:00+01:00,20.0,72.14
2016-12-02 07:00:00+01:00,23.19,73.9
2016-12-02 08:00:00+01:00,27.75,78.02
2016-12-02 09:00:00+01:00,30.0,75.57
2016-12-02 10:00:00+01:00,30.19,76.83
2016-12-02 11:00:00+01:00,29.6,75.91
2016-12-02 12:00:00+01:00,28.0,75.19
2016-12-02 13:00:00+01:00,26.93,74.2
2016-12-02 14:00:00+01:00,24.1,73.19
2016-12-02 15:00:00+01:00,24.1,74.21
2016-12-02 16:00:00+01:00,24.1,74.96
2016-12-02 17:00:00+01:00,24.1,75.18
2016-12-02 18:00:00+01:00,24.15,78.52
2016-12-02 19:00:00+01:00,30.0,78.29
2016-12-02 20:00:00+01:00,29.6,77.95
2016-12-02 21:00:00+01:00,26.45,72.59
2016-12-02 22:00:00+01:00,23.3,70.08
2016-12-02 23:00:00+01:00,20.3,68.22
2016-12-03 00:00:00+01:00,29.01,73.54
2016-12-03 01:00:00+01:00,26.1,65.35
2016-12-03 02:00:00+01:00,25.69,58.05
2016-12-03 03:00:00+01:00,24.5,57.39
2016-12-03 04:00:00+01:00,23.26,56.76
2016-12-03 05:00:00+01:00,24.5,56.06
2016-12-03 06:00:00+01:00,25.45,56.89
2016-12-03 07:00:00+01:00,25.51,59.1
2016-12-03 08:00:00+01:00,28.91,64.64
2016-12-03 09:00:00+01:00,30.09,67.73
2016-12-03 10:00:00+01:00,29.26,71.79
2016-12-03 11:00:00+01:00,28.44,64.8
2016-12-03 12:00:00+01:00,27.6,65.38
2016-12-03 13:00:00+01:00,27.6,63.28
2016-12-03 14:00:00+01:00,27.06,57.72
2016-12-03 15:00:00+01:00,24.97,55.91
2016-12-03 16:00:00+01:00,23.67,57.56
2016-12-03 17:00:00+01:00,27.07,65.42
2016-12-03 18:00:00+01:00,34.0,73.32
2016-12-03 19:00:00+01:00,36.97,74.27
2016-12-03 20:00:00+01:00,35.0,67.26
2016-12-03 21:00:00+01:00,31.82,61.17
2016-12-03 22:00:00+01:00,30.91,59.17
2016-12-03 23:00:00+01:00,30.0,56.53
2016-12-04 00:00:00+01:00,20.69,54.87
2016-12-04 01:00:00+01:00,19.75,50.7
2016-12-04 02:00:00+01:00,15.0,49.67
2016-12-04 03:00:00+01:00,13.9,43.41
2016-12-04 04:00:00+01:00,13.8,41.47
2016-12-04 05:00:00+01:00,15.69,41.53
2016-12-04 06:00:00+01:00,20.0,42.79
2016-12-04 07:00:00+01:00,25.0,47.23
2016-12-04 08:00:00+01:00,32.13,49.12
2016-12-04 09:00:00+01:00,32.13,51.17
2016-12-04 10:00:00+01:00,26.0,53.1
2016-12-04 11:00:00+01:00,22.09,54.38
2016-12-04 12:00:00+01:00,21.2,54.26
2016-12-04 13:00:00+01:00,20.8,55.94
2016-12-04 14:00:00+01:00,20.4,56.2
2016-12-04 15:00:00+01:00,19.0,56.68
2016-12-04 16:00:00+01:00,17.15,55.16
2016-12-04 17:00:00+01:00,19.53,57.16
2016-12-04 18:00:00+01:00,19.9,65.9
2016-12-04 19:00:00+01:00,20.4,68.24
2016-12-04 20:00:00+01:00,23.69,70.99
2016-12-04 21:00:00+01:00,32.24,71.74
2016-12-04 22:00:00+01:00,25.0,67.73
2016-12-04 23:00:00+01:00,20.25,61.52
2016-12-05 00:00:00+01:00,22.59,56.59
2016-12-05 01:00:00+01:00,17.89,52.37
2016-12-05 02:00:00+01:00,15.0,51.33
2016-12-05 03:00:00+01:00,14.0,51.07
2016-12-05 04:00:00+01:00,12.5,49.99
2016-12-05 05:00:00+01:00,13.0,51.02
2016-12-05 06:00:00+01:00,15.85,61.35
2016-12-05 07:00:00+01:00,22.49,71.07
2016-12-05 08:00:00+01:00,26.0,75.03
2016-12-05 09:00:00+01:00,30.0,73.78
2016-12-05 10:00:00+01:00,30.1,75.87
2016-12-05 11:00:00+01:00,30.42,74.26
2016-12-05 12:00:00+01:00,29.1,72.89
2016-12-05 13:00:00+01:00,28.81,69.65
2016-12-05 14:00:00+01:00,27.44,70.39
2016-12-05 15:00:00+01:00,26.69,72.53
2016-12-05 16:00:00+01:00,25.19,73.66
2016-12-05 17:00:00+01:00,25.0,75.04
2016-12-05 18:00:00+01:00,24.69,79.62
2016-12-05 19:00:00+01:00,23.71,80.45
2016-12-05 20:00:00+01:00,27.94,79.04
2016-12-05 21:00:00+01:00,31.69,73.47
2016-12-05 22:00:00+01:00,28.11,70.38
2016-12-05 23:00:00+01:00,22.59,68.68
2016-12-06 00:00:00+01:00,41.69,70.56
2016-12-06 01:00:00+01:00,41.69,67.38
2016-12-06 02:00:00+01:00,40.0,65.04
2016-12-06 03:00:00+01:00,39.69,60.53
2016-12-06 04:00:00+01:00,39.0,59.37
2016-12-06 05:00:00+01:00,35.41,59.83
2016-12-06 06:00:00+01:00,33.51,68.39
2016-12-06 07:00:00+01:00,33.51,71.81
2016-12-06 08:00:00+01:00,39.69,69.63
2016-12-06 09:00:00+01:00,39.69,69.96
2016-12-06 10:00:00+01:00,33.51,71.68
2016-12-06 11:00:00+01:00,33.54,71.85
2016-12-06 12:00:00+01:00,34.0,70.35
2016-12-06 13:00:00+01:00,33.51,70.42
2016-12-06 14:00:00+01:00,40.21,70.85
2016-12-06 15:00:00+01:00,33.21,71.61
2016-12-06 16:00:00+01:00,30.51,71.51
2016-12-06 17:00:00+01:00,29.39,73.03
2016-12-06 18:00:00+01:00,27.92,77.72
2016-12-06 19:00:00+01:00,30.51,78.9
2016-12-06 20:00:00+01:00,33.51,76.15
2016-12-06 21:00:00+01:00,43.04,72.14
2016-12-06 22:00:00+01:00,49.0,69.85
2016-12-06 23:00:00+01:00,46.8,67.12
2016-12-07 00:00:00+01:00,42.0,71.49
2016-12-07 01:00:00+01:00,37.16,66.41
2016-12-07 02:00:00+01:00,35.0,59.79
2016-12-07 03:00:00+01:00,34.6,57.44
2016-12-07 04:00:00+01:00,34.6,57.46
2016-12-07 05:00:00+01:00,34.8,59.05
2016-12-07 06:00:00+01:00,35.72,66.06
2016-12-07 07:00:00+01:00,43.3,74.76
2016-12-07 08:00:00+01:00,45.0,76.61
2016-12-07 09:00:00+01:00,43.52,75.34
2016-12-07 10:00:00+01:00,44.01,75.86
2016-12-07 11:00:00+01:00,44.5,73.65
2016-12-07 12:00:00+01:00,46.27,72.91
2016-12-07 13:00:00+01:00,48.0,71.42
2016-12-07 14:00:00+01:00,44.02,70.84
2016-12-07 15:00:00+01:00,44.02,69.76
2016-12-07 16:00:00+01:00,44.1,71.43
2016-12-07 17:00:00+01:00,43.69,75.71
2016-12-07 18:00:00+01:00,40.17,79.59
2016-12-07 19:00:00+01:00,38.43,78.8
2016-12-07 20:00:00+01:00,40.1,76.52
2016-12-07 21:00:00+01:00,42.0,72.26
2016-12-07 22:00:00+01:00,44.5,65.67
2016-12-07 23:00:00+01:00,36.56,63.75
2016-12-08 00:00:00+01:00,39.39,61.87
2016-12-08 01:00:00+01:00,37.0,57.57
2016-12-08 02:00:00+01:00,35.52,53.38
2016-12-08 03:00:00+01:00,34.0,50.85
2016-12-08 04:00:00+01:00,35.3,50.61
2016-12-08 05:00:00+01:00,37.0,52.22
2016-12-08 06:00:00+01:00,42.0,57.67
2016-12-08 07:00:00+01:00,43.19,64.39
2016-12-08 08:00:00+01:00,44.69,65.46
2016-12-08 09:00:00+01:00,45.19,63.84
2016-12-08 10:00:00+01:00,44.69,63.34
2016-12-08 11:00:00+01:00,43.6,60.84
2016-12-08 12:00:00+01:00,44.36,58.88
2016-12-08 13:00:00+01:00,44.85,58.06
2016-12-08 14:00:00+01:00,44.69,57.39
2016-12-08 15:00:00+01:00,43.79,56.91
2016-12-08 16:00:00+01:00,43.93,58.43
2016-12-08 17:00:00+01:00,44.51,66.0
2016-12-08 18:00:00+01:00,43.19,74.66
2016-12-08 19:00:00+01:00,43.28,73.17
2016-12-08 20:00:00+01:00,43.65,69.96
2016-12-08 21:00:00+01:00,45.28,64.8
2016-12-08 22:00:00+01:00,44.68,62.09
2016-12-08 23:00:00+01:00,43.2,57.71
2016-12-09 00:00:00+01:00,40.58,56.63
2016-12-09 01:00:00+01:00,38.12,54.56
2016-12-09 02:00:00+01:00,36.8,52.76
2016-12-09 03:00:00+01:00,36.0,51.55
2016-12-09 04:00:00+01:00,35.7,49.29
2016-12-09 05:00:00+01:00,36.1,51.78
2016-12-09 06:00:00+01:00,38.12,57.16
2016-12-09 07:00:00+01:00,45.1,66.2
2016-12-09 08:00:00+01:00,47.65,70.3
2016-12-09 09:00:00+01:00,48.48,69.13
2016-12-09 10:00:00+01:00,48.16,68.74
2016-12-09 11:00:00+01:00,47.87,66.36
2016-12-09 12:00:00+01:00,46.0,63.3
2016-12-09 13:00:00+01:00,45.4,61.99
2016-12-09 14:00:00+01:00,44.0,62.07
2016-12-09 15:00:00+01:00,43.74,63.63
2016-12-09 16:00:00+01:00,45.6,63.64
2016-12-09 17:00:00+01:00,46.96,72.92
2016-12-09 18:00:00+01:00,47.87,77.06
2016-12-09 19:00:00+01:00,48.06,74.72
2016-12-09 20:00:00+01:00,50.65,71.36
2016-12-09 21:00:00+01:00,50.09,68.75
2016-12-09 22:00:00+01:00,45.35,64.72
2016-12-09 23:00:00+01:00,39.3,60.72
2016-12-10 00:00:00+01:00,50.0,59.68
2016-12-10 01:00:00+01:00,47.06,55.6
2016-12-10 02:00:00+01:00,44.78,54.26
2016-12-10 03:00:00+01:00,41.33,52.2
2016-12-10 04:00:00+01:00,41.04,52.31
2016-12-10 05:00:00+01:00,43.2,51.97
2016-12-10 06:00:00+01:00,45.94,53.7
2016-12-10 07:00:00+01:00,49.34,57.57
2016-12-10 08:00:00+01:00,48.19,60.84
2016-12-10 09:00:00+01:00,52.34,65.06
2016-12-10 10:00:00+01:00,53.58,67.77
2016-12-10 11:00:00+01:00,53.99,67.33
2016-12-10 12:00:00+01:00,53.99,65.46
2016-12-10 13:00:00+01:00,54.07,67.08
2016-12-10 14:00:00+01:00,53.99,67.05
2016-12-10 15:00:00+01:00,52.98,65.71
2016-12-10 16:00:00+01:00,52.75,65.77
2016-12-10 17:00:00+01:00,52.98,68.19
2016-12-10 18:00:00+01:00,52.98,73.98
2016-12-10 19:00:00+01:00,54.35,74.07
2016-12-10 20:00:00+01:00,62.3,74.34
2016-12-10 21:00:00+01:00,62.08,74.0
2016-12-10 22:00:00+01:00,58.6,72.0
2016-12-10 23:00:00+01:00,54.07,68.83
2016-12-11 00:00:00+01:00,61.69,71.19
2016-12-11 01:00:00+01:00,59.09,68.89
2016-12-11 02:00:00+01:00,57.57,65.19
2016-12-11 03:00:00+01:00,51.6,62.11
2016-12-11 04:00:00+01:00,49.0,59.7
2016-12-11 05:00:00+01:00,48.56,59.11
2016-12-11 06:00:00+01:00,49.03,56.18
2016-12-11 07:00:00+01:00,50.77,58.96
2016-12-11 08:00:00+01:00,56.37,60.25
2016-12-11 09:00:00+01:00,58.64,64.71
2016-12-11 10:00:00+01:00,58.64,67.94
2016-12-11 11:00:00+01:00,59.43,67.8
2016-12-11 12:00:00+01:00,63.05,68.02
2016-12-11 13:00:00+01:00,59.9,69.42
2016-12-11 14:00:00+01:00,60.81,67.99
2016-12-11 15:00:00+01:00,58.75,65.39
2016-12-11 16:00:00+01:00,60.17,65.22
2016-12-11 17:00:00+01:00,66.09,68.07
2016-12-11 18:00:00+01:00,67.79,74.27
2016-12-11 19:00:00+01:00,68.94,75.6
2016-12-11 20:00:00+01:00,67.01,74.68
2016-12-11 21:00:00+01:00,65.48,74.53
2016-12-11 22:00:00+01:00,63.05,72.58
2016-12-11 23:00:00+01:00,57.17,69.07
2016-12-12 00:00:00+01:00,62.5,68.21
2016-12-12 01:00:00+01:00,57.06,63.27
2016-12-12 02:00:00+01:00,50.3,56.44
2016-12-12 03:00:00+01:00,49.0,55.07
2016-12-12 04:00:00+01:00,48.5,54.59
2016-12-12 05:00:00+01:00,50.0,56.06
2016-12-12 06:00:00+01:00,59.01,64.37
2016-12-12 07:00:00+01:00,68.69,72.64
2016-12-12 08:00:00+01:00,71.69,77.37
2016-12-12 09:00:00+01:00,70.15,76.3
2016-12-12 10:00:00+01:00,70.15,77.54
2016-12-12 11:00:00+01:00,68.89,76.31
2016-12-12 12:00:00+01:00,68.79,76.21
2016-12-12 13:00:00+01:00,68.33,74.64
2016-12-12 14:00:00+01:00,67.83,74.09
2016-12-12 15:00:00+01:00,68.33,74.41
2016-12-12 16:00:00+01:00,69.3,75.21
2016-12-12 17:00:00+01:00,70.21,76.59
2016-12-12 18:00:00+01:00,73.6,83.68
2016-12-12 19:00:00+01:00,74.11,85.65
2016-12-12 20:00:00+01:00,74.11,85.02
2016-12-12 21:00:00+01:00,68.75,75.73
2016-12-12 22:00:00+01:00,66.69,72.8
2016-12-12 23:00:00+01:00,64.81,70.82
2016-12-13 00:00:00+01:00,68.75,73.89
2016-12-13 01:00:00+01:00,64.99,70.56
2016-12-13 02:00:00+01:00,60.51,66.0
2016-12-13 03:00:00+01:00,59.26,64.88
2016-12-13 04:00:00+01:00,57.5,63.35
2016-12-13 05:00:00+01:00,57.77,63.4
2016-12-13 06:00:00+01:00,60.23,65.47
2016-12-13 07:00:00+01:00,70.51,74.84
2016-12-13 08:00:00+01:00,71.69,77.96
2016-12-13 09:00:00+01:00,71.79,77.76
2016-12-13 10:00:00+01:00,70.99,78.34
2016-12-13 11:00:00+01:00,70.0,77.44
2016-12-13 12:00:00+01:00,68.75,76.24
2016-12-13 13:00:00+01:00,67.06,73.19
2016-12-13 14:00:00+01:00,68.22,74.37
2016-12-13 15:00:00+01:00,68.33,74.13
2016-12-13 16:00:00+01:00,68.75,74.59
2016-12-13 17:00:00+01:00,69.7,75.73
2016-12-13 18:00:00+01:00,70.99,79.25
2016-12-13 19:00:00+01:00,71.1,79.36
2016-12-13 20:00:00+01:00,69.43,77.67
2016-12-13 21:00:00+01:00,65.37,72.37
2016-12-13 22:00:00+01:00,63.37,69.25
2016-12-13 23:00:00+01:00,60.15,65.97
2016-12-14 00:00:00+01:00,57.3,64.53
2016-12-14 01:00:00+01:00,51.1,58.18
2016-12-14 02:00:00+01:00,48.98,56.27
2016-12-14 03:00:00+01:00,46.01,53.66
2016-12-14 04:00:00+01:00,45.52,53.04
2016-12-14 05:00:00+01:00,49.5,56.25
2016-12-14 06:00:00+01:00,58.07,64.85
2016-12-14 07:00:00+01:00,69.61,74.75
2016-12-14 08:00:00+01:00,71.59,78.15
2016-12-14 09:00:00+01:00,72.22,78.72
2016-12-14 10:00:00+01:00,71.1,78.57
2016-12-14 11:00:00+01:00,70.69,78.37
2016-12-14 12:00:00+01:00,70.15,77.65
2016-12-14 13:00:00+01:00,69.91,76.16
2016-12-14 14:00:00+01:00,69.69,75.86
2016-12-14 15:00:00+01:00,69.46,75.58
2016-12-14 16:00:00+01:00,69.46,75.29
2016-12-14 17:00:00+01:00,70.0,76.95
2016-12-14 18:00:00+01:00,72.22,83.39
2016-12-14 19:00:00+01:00,73.87,84.65
2016-12-14 20:00:00+01:00,71.2,81.93
2016-12-14 21:00:00+01:00,67.15,74.33
2016-12-14 22:00:00+01:00,63.65,69.98
2016-12-14 23:00:00+01:00,62.45,68.58
2016-12-15 00:00:00+01:00,66.61,72.72
2016-12-15 01:00:00+01:00,60.07,66.35
2016-12-15 02:00:00+01:00,55.55,62.5
2016-12-15 03:00:00+01:00,52.01,59.0
2016-12-15 04:00:00+01:00,51.68,58.66
2016-12-15 05:00:00+01:00,56.13,63.02
2016-12-15 06:00:00+01:00,66.62,73.65
2016-12-15 07:00:00+01:00,71.69,77.34
2016-12-15 08:00:00+01:00,73.51,80.51
2016-12-15 09:00:00+01:00,73.87,80.53
2016-12-15 10:00:00+01:00,73.91,81.61
2016-12-15 11:00:00+01:00,73.53,81.53
2016-12-15 12:00:00+01:00,71.9,79.18
2016-12-15 13:00:00+01:00,70.81,76.82
2016-12-15 14:00:00+01:00,70.15,76.1
2016-12-15 15:00:00+01:00,70.06,76.05
2016-12-15 16:00:00+01:00,69.69,75.45
2016-12-15 17:00:00+01:00,70.1,77.06
2016-12-15 18:00:00+01:00,73.01,82.79
2016-12-15 19:00:00+01:00,73.61,83.09
2016-12-15 20:00:00+01:00,70.15,78.99
2016-12-15 21:00:00+01:00,64.44,72.22
2016-12-15 22:00:00+01:00,65.0,71.68
2016-12-15 23:00:00+01:00,62.04,68.38
2016-12-16 00:00:00+01:00,55.57,62.71
2016-12-16 01:00:00+01:00,50.81,58.85
2016-12-16 02:00:00+01:00,50.0,57.18
2016-12-16 03:00:00+01:00,48.6,56.22
2016-12-16 04:00:00+01:00,47.93,55.25
2016-12-16 05:00:00+01:00,50.28,57.91
2016-12-16 06:00:00+01:00,58.13,66.28
2016-12-16 07:00:00+01:00,69.22,75.54
2016-12-16 08:00:00+01:00,74.9,82.15
2016-12-16 09:00:00+01:00,73.91,80.79
2016-12-16 10:00:00+01:00,72.88,80.92
2016-12-16 11:00:00+01:00,70.1,78.35
2016-12-16 12:00:00+01:00,66.84,74.96
2016-12-16 13:00:00+01:00,66.84,73.43
2016-12-16 14:00:00+01:00,64.88,71.63
2016-12-16 15:00:00+01:00,65.1,71.5
2016-12-16 16:00:00+01:00,69.46,75.6
2016-12-16 17:00:00+01:00,73.31,80.65
2016-12-16 18:00:00+01:00,75.5,85.4
2016-12-16 19:00:00+01:00,71.71,81.28
2016-12-16 20:00:00+01:00,67.15,77.18
2016-12-16 21:00:00+01:00,66.84,75.48
2016-12-16 22:00:00+01:00,62.48,69.58
2016-12-16 23:00:00+01:00,61.63,68.57
2016-12-17 00:00:00+01:00,59.52,66.07
2016-12-17 01:00:00+01:00,50.68,58.31
2016-12-17 02:00:00+01:00,49.2,56.61
2016-12-17 03:00:00+01:00,45.78,54.07
2016-12-17 04:00:00+01:00,44.5,51.88
2016-12-17 05:00:00+01:00,44.2,52.76
2016-12-17 06:00:00+01:00,46.11,54.09
2016-12-17 07:00:00+01:00,49.63,56.81
2016-12-17 08:00:00+01:00,55.23,62.29
2016-12-17 09:00:00+01:00,57.02,63.39
2016-12-17 10:00:00+01:00,59.83,65.92
2016-12-17 11:00:00+01:00,58.23,63.76
2016-12-17 12:00:00+01:00,57.71,63.3
2016-12-17 13:00:00+01:00,58.29,63.85
2016-12-17 14:00:00+01:00,58.12,64.14
2016-12-17 15:00:00+01:00,50.68,57.57
2016-12-17 16:00:00+01:00,54.8,61.48
2016-12-17 17:00:00+01:00,61.01,66.95
2016-12-17 18:00:00+01:00,68.1,74.66
2016-12-17 19:00:00+01:00,69.28,75.91
2016-12-17 20:00:00+01:00,62.51,69.29
2016-12-17 21:00:00+01:00,62.51,69.42
2016-12-17 22:00:00+01:00,58.29,64.56
2016-12-17 23:00:00+01:00,53.93,60.29
2016-12-18 00:00:00+01:00,49.0,55.4
2016-12-18 01:00:00+01:00,47.0,54.05
2016-12-18 02:00:00+01:00,43.95,50.71
2016-12-18 03:00:00+01:00,42.72,49.77
2016-12-18 04:00:00+01:00,42.15,48.85
2016-12-18 05:00:00+01:00,42.48,50.11
2016-12-18 06:00:00+01:00,42.96,50.45
2016-12-18 07:00:00+01:00,43.22,52.19
2016-12-18 08:00:00+01:00,44.33,51.76
2016-12-18 09:00:00+01:00,46.13,55.08
2016-12-18 10:00:00+01:00,51.41,58.76
2016-12-18 11:00:00+01:00,52.29,59.37
2016-12-18 12:00:00+01:00,52.0,59.69
2016-12-18 13:00:00+01:00,57.71,64.51
2016-12-18 14:00:00+01:00,58.23,64.82
2016-12-18 15:00:00+01:00,52.77,60.42
2016-12-18 16:00:00+01:00,52.57,60.33
2016-12-18 17:00:00+01:00,59.58,66.11
2016-12-18 18:00:00+01:00,67.48,75.1
2016-12-18 19:00:00+01:00,70.01,77.08
2016-12-18 20:00:00+01:00,69.49,76.86
2016-12-18 21:00:00+01:00,70.0,76.69
2016-12-18 22:00:00+01:00,68.33,74.01
2016-12-18 23:00:00+01:00,61.7,67.28
2016-12-19 00:00:00+01:00,55.94,62.18
2016-12-19 01:00:00+01:00,48.8,56.76
2016-12-19 02:00:00+01:00,46.66,55.09
2016-12-19 03:00:00+01:00,44.45,51.52
2016-12-19 04:00:00+01:00,44.45,51.13
2016-12-19 05:00:00+01:00,47.3,54.82
2016-12-19 06:00:00+01:00,57.5,64.89
2016-12-19 07:00:00+01:00,71.27,76.18
2016-12-19 08:00:00+01:00,73.49,81.49
2016-12-19 09:00:00+01:00,71.51,79.28
2016-12-19 10:00:00+01:00,71.1,80.43
2016-12-19 11:00:00+01:00,71.48,80.59
2016-12-19 12:00:00+01:00,71.2,80.34
2016-12-19 13:00:00+01:00,71.48,78.45
2016-12-19 14:00:00+01:00,70.69,77.55
2016-12-19 15:00:00+01:00,70.15,76.63
2016-12-19 16:00:00+01:00,69.24,75.92
2016-12-19 17:00:00+01:00,70.15,77.25
2016-12-19 18:00:00+01:00,71.65,82.24
2016-12-19 19:00:00+01:00,72.25,82.2
2016-12-19 20:00:00+01:00,72.35,81.82
2016-12-19 21:00:00+01:00,69.44,77.29
2016-12-19 22:00:00+01:00,67.88,75.3
2016-12-19 23:00:00+01:00,66.16,73.12
2016-12-20 00:00:00+01:00,62.4,67.4
2016-12-20 01:00:00+01:00,54.23,59.88
2016-12-20 02:00:00+01:00,51.56,56.7
2016-12-20 03:00:00+01:00,50.05,55.4
2016-12-20 04:00:00+01:00,48.62,54.28
2016-12-20 05:00:00+01:00,51.35,56.88
2016-12-20 06:00:00+01:00,59.58,65.31
2016-12-20 07:00:00+01:00,69.26,73.95
2016-12-20 08:00:00+01:00,71.5,78.26
2016-12-20 09:00:00+01:00,71.1,77.78
2016-12-20 10:00:00+01:00,70.69,78.58
2016-12-20 11:00:00+01:00,70.19,78.45
2016-12-20 12:00:00+01:00,69.59,77.31
2016-12-20 13:00:00+01:00,69.29,75.61
2016-12-20 14:00:00+01:00,68.11,74.42
2016-12-20 15:00:00+01:00,66.61,72.89
2016-12-20 16:00:00+01:00,66.96,73.16
2016-12-20 17:00:00+01:00,68.56,75.39
2016-12-20 18:00:00+01:00,70.95,81.58
2016-12-20 19:00:00+01:00,71.59,81.24
2016-12-20 20:00:00+01:00,70.69,80.48
2016-12-20 21:00:00+01:00,68.75,76.34
2016-12-20 22:00:00+01:00,66.16,72.24
2016-12-20 23:00:00+01:00,62.51,68.48
2016-12-21 00:00:00+01:00,58.65,64.04
2016-12-21 01:00:00+01:00,53.93,59.14
2016-12-21 02:00:00+01:00,50.23,55.64
2016-12-21 03:00:00+01:00,48.81,54.5
2016-12-21 04:00:00+01:00,47.12,52.76
2016-12-21 05:00:00+01:00,49.2,55.0
2016-12-21 06:00:00+01:00,58.23,63.7
2016-12-21 07:00:00+01:00,67.49,72.08
2016-12-21 08:00:00+01:00,70.15,76.34
2016-12-21 09:00:00+01:00,70.69,76.82
2016-12-21 10:00:00+01:00,70.2,77.58
2016-12-21 11:00:00+01:00,69.2,76.58
2016-12-21 12:00:00+01:00,67.53,74.87
2016-12-21 13:00:00+01:00,67.49,73.65
2016-12-21 14:00:00+01:00,67.23,73.39
2016-12-21 15:00:00+01:00,67.23,73.77
2016-12-21 16:00:00+01:00,68.75,75.07
2016-12-21 17:00:00+01:00,72.69,79.68
2016-12-21 18:00:00+01:00,75.0,84.66
2016-12-21 19:00:00+01:00,75.0,84.43
2016-12-21 20:00:00+01:00,72.69,82.27
2016-12-21 21:00:00+01:00,69.9,77.8
2016-12-21 22:00:00+01:00,67.88,74.53
2016-12-21 23:00:00+01:00,66.18,72.25
2016-12-22 00:00:00+01:00,67.59,71.69
2016-12-22 01:00:00+01:00,59.29,64.25
2016-12-22 02:00:00+01:00,52.3,57.59
2016-12-22 03:00:00+01:00,50.97,56.26
2016-12-22 04:00:00+01:00,50.76,56.14
2016-12-22 05:00:00+01:00,51.36,56.55
2016-12-22 06:00:00+01:00,57.71,63.03
2016-12-22 07:00:00+01:00,70.2,74.2
2016-12-22 08:00:00+01:00,72.44,78.24
2016-12-22 09:00:00+01:00,72.65,78.23
2016-12-22 10:00:00+01:00,71.42,78.68
2016-12-22 11:00:00+01:00,70.69,77.91
2016-12-22 12:00:00+01:00,68.5,76.25
2016-12-22 13:00:00+01:00,68.49,74.96
2016-12-22 14:00:00+01:00,68.5,75.0
2016-12-22 15:00:00+01:00,68.14,74.68
2016-12-22 16:00:00+01:00,68.7,74.77
2016-12-22 17:00:00+01:00,72.65,78.91
2016-12-22 18:00:00+01:00,74.69,85.17
2016-12-22 19:00:00+01:00,74.69,84.84
2016-12-22 20:00:00+01:00,72.69,81.8
2016-12-22 21:00:00+01:00,70.95,78.29
2016-12-22 22:00:00+01:00,69.08,75.23
2016-12-22 23:00:00+01:00,67.0,72.92
2016-12-23 00:00:00+01:00,68.56,73.5
2016-12-23 01:00:00+01:00,60.15,65.73
2016-12-23 02:00:00+01:00,53.75,59.87
2016-12-23 03:00:00+01:00,50.29,56.41
2016-12-23 04:00:00+01:00,50.29,56.31
2016-12-23 05:00:00+01:00,50.29,56.35
2016-12-23 06:00:00+01:00,57.71,63.79
2016-12-23 07:00:00+01:00,69.05,74.97
2016-12-23 08:00:00+01:00,70.53,78.36
2016-12-23 09:00:00+01:00,70.51,77.18
2016-12-23 10:00:00+01:00,70.15,77.57
2016-12-23 11:00:00+01:00,69.19,76.74
